ID_Cliente,Ingreso_Mensual,Tipo_Vivienda,Mora_Previa,Estado_Credito,Puntaje_Psicometrico
FT-02572,4.49,Alquilada,0,1,33
FT-02573,4.62,Propia,0,0,89
FT-02574,7.58,Propia,0,0,95
FT-02575,3.92,Propia,0,0,63
FT-02576,3.24,Alquilada,0,0,82
FT-02577,1.47,Alquilada,1,1,39
FT-02578,4.89,Propia,0,0,69
FT-02579,5.04,Propia,0,0,81
FT-02580,3.95,Alquilada,0,0,75
FT-02581,4.3,Alquilada,0,0,75
FT-02582,0.74,Alquilada,0,1,48
FT-02583,4.97,Propia,0,0,85
FT-02584,4.38,Alquilada,0,0,74
FT-02585,2.58,Propia,0,0,66
FT-02586,3.0,Propia,0,0,73
FT-02587,3.49,Propia,0,0,62
FT-02588,3.57,Propia,1,0,82
FT-02589,3.09,Propia,0,0,71
FT-02590,2.97,Alquilada,0,0,61
FT-02591,3.61,Alquilada,0,0,88
FT-02592,4.15,Propia,0,0,73
FT-02593,4.66,Alquilada,0,0,65
FT-02594,2.12,Propia,0,0,86
FT-02595,3.35,Propia,0,0,87
FT-02596,2.21,Propia,0,0,52
FT-02597,3.93,Propia,0,0,85
FT-02598,3.91,Propia,0,0,75
FT-02599,3.8,Alquilada,0,0,84
FT-02600,3.61,Propia,0,0,72
FT-02601,3.38,Propia,0,0,77
FT-02602,3.81,Propia,0,0,70
FT-02603,4.7,Propia,0,0,84
FT-02604,3.46,Alquilada,0,0,66
FT-02605,2.63,Propia,0,0,84
FT-02606,4.3,Propia,0,0,75
FT-02607,5.06,Propia,0,0,81
FT-02608,2.58,Propia,0,0,62
FT-02609,2.45,Alquilada,0,0,78
FT-02610,2.55,Propia,0,0,79
FT-02611,3.79,Propia,0,0,93
FT-02612,6.57,Alquilada,0,0,81
FT-02613,6.21,Alquilada,0,0,67
FT-02614,4.3,Alquilada,0,0,66
FT-02615,2.53,Alquilada,0,0,81
FT-02616,6.18,Propia,1,0,67
FT-02617,6.3,Alquilada,0,0,67
FT-02618,2.93,Alquilada,0,0,64
FT-02619,3.95,Propia,0,0,74
FT-02620,5.05,Propia,0,0,75
FT-02621,5.9,Propia,0,0,69
FT-02622,3.12,Alquilada,1,1,40
FT-02623,5.22,Propia,0,0,79
FT-02624,4.24,Alquilada,1,1,49
FT-02625,4.36,Alquilada,0,0,74
FT-02626,0.89,Alquilada,1,1,49
FT-02627,6.68,Alquilada,0,0,62
FT-02628,4.02,Alquilada,0,0,72
FT-02629,4.63,Propia,0,0,81
FT-02630,6.7,Propia,0,0,70
FT-02631,4.74,Propia,0,0,82
FT-02632,3.29,Alquilada,0,0,88
FT-02633,3.88,Alquilada,0,0,64
FT-02634,3.02,Alquilada,0,0,61
FT-02635,3.86,Alquilada,0,0,83
FT-02636,3.76,Propia,0,0,76
FT-02637,5.81,Alquilada,1,1,47
FT-02638,4.23,Propia,0,0,81
FT-02639,3.07,Alquilada,0,1,42
FT-02640,7.21,Propia,1,0,78
FT-02641,3.78,Alquilada,0,0,75
FT-02642,3.95,Propia,0,0,78
FT-02643,6.15,Propia,0,0,62
FT-02644,4.72,Alquilada,1,0,74
FT-02645,3.45,Alquilada,0,0,68
FT-02646,3.61,Propia,0,0,84
FT-02647,2.01,Propia,0,1,55
FT-02648,5.8,Propia,0,0,66
FT-02649,3.33,Alquilada,0,0,62
FT-02650,6.1,Alquilada,0,0,83
FT-02651,2.33,Propia,0,0,84
FT-02652,6.38,Alquilada,0,0,94
FT-02653,4.47,Alquilada,0,0,69
FT-02654,6.07,Propia,1,0,62
FT-02655,4.88,Propia,0,0,72
FT-02656,3.4,Alquilada,1,0,65
FT-02657,3.84,Alquilada,0,0,66
FT-02658,3.44,Alquilada,0,0,78
FT-02659,3.11,Propia,0,0,85
FT-02660,4.65,Propia,0,0,78
FT-02661,2.09,Propia,0,0,74
FT-02662,3.77,Propia,0,0,82
FT-02663,4.1,Alquilada,0,0,70
FT-02664,2.12,Propia,0,0,89
FT-02665,4.43,Propia,1,0,100
FT-02666,4.88,Propia,0,0,66
FT-02667,4.64,Propia,0,0,86
FT-02668,4.61,Propia,0,0,86
FT-02669,4.14,Propia,0,0,79
FT-02670,2.82,Propia,0,0,87
FT-02671,6.52,Alquilada,0,0,77
FT-02672,1.42,Propia,0,0,80
FT-02673,3.73,Alquilada,0,0,74
FT-02674,3.39,Propia,0,0,75
FT-02675,3.07,Alquilada,0,1,85
FT-02676,3.06,Propia,0,0,78
FT-02677,5.65,Alquilada,0,0,61
FT-02678,2.31,Alquilada,1,0,79
FT-02679,3.24,Propia,0,0,70
FT-02680,3.67,Propia,0,0,67
FT-02681,4.66,Propia,0,0,84
FT-02682,4.66,Alquilada,0,0,63
FT-02683,5.35,Alquilada,0,0,70
FT-02684,10.37,Propia,0,0,61
FT-02685,5.1,Propia,1,0,69
FT-02686,3.75,Propia,0,0,99
FT-02687,5.23,Alquilada,0,0,65
FT-02688,3.77,Propia,0,0,71
FT-02689,2.25,Propia,1,0,88
FT-02690,2.33,Propia,0,0,78
FT-02691,3.64,Propia,0,0,71
FT-02692,2.74,Alquilada,0,0,65
FT-02693,3.85,Propia,0,0,80
FT-02694,5.15,Propia,0,0,69
FT-02695,1.43,Propia,1,1,48
FT-02696,1.97,Propia,0,0,70
FT-02697,4.76,Propia,1,0,92
FT-02698,3.39,Alquilada,0,0,83
FT-02699,3.67,Propia,0,0,83
FT-02700,7.94,Propia,0,0,71
FT-02701,5.36,Propia,0,0,68
FT-02702,1.07,Propia,0,1,53
FT-02703,3.55,Propia,0,0,84
FT-02704,7.3,Alquilada,0,0,79
FT-02705,2.93,Propia,0,0,52
FT-02706,2.26,Propia,0,0,59
FT-02707,7.76,Alquilada,0,0,72
FT-02708,1.98,Propia,0,0,79
FT-02709,3.4,Propia,0,0,70
FT-02710,4.78,Propia,0,0,67
FT-02711,3.56,Propia,0,0,62
FT-02712,3.17,Propia,0,0,83
FT-02713,4.03,Propia,0,0,74
FT-02714,3.94,Propia,0,0,91
FT-02715,4.19,Propia,0,0,59
FT-02716,5.98,Propia,0,0,81
FT-02717,4.87,Alquilada,1,0,79
FT-02718,2.65,Alquilada,1,1,55
FT-02719,4.37,Propia,0,0,82
FT-02720,1.21,Propia,0,0,67
FT-02721,1.64,Alquilada,0,1,49
FT-02722,4.49,Propia,0,0,75
FT-02723,3.06,Propia,0,0,62
FT-02724,3.44,Propia,0,0,84
FT-02725,5.37,Propia,0,0,46
FT-02726,2.73,Alquilada,1,0,60
FT-02727,5.42,Propia,0,0,55
FT-02728,6.71,Alquilada,0,0,85
FT-02729,3.47,Propia,0,0,75
FT-02730,2.74,Propia,0,0,67
FT-02731,3.11,Propia,0,0,74
FT-02732,6.54,Propia,0,0,76
FT-02733,2.69,Propia,0,0,59
FT-02734,3.23,Propia,0,1,62
FT-02735,4.68,Alquilada,0,1,34
FT-02736,3.41,Propia,0,0,90
FT-02737,1.94,Alquilada,1,1,46
FT-02738,6.23,Propia,0,0,76
FT-02739,0.75,Alquilada,1,1,78
FT-02740,4.73,Propia,0,0,81
FT-02741,3.14,Propia,0,0,61
FT-02742,2.57,Alquilada,0,0,63
FT-02743,5.92,Propia,0,0,80
FT-02744,4.19,Alquilada,0,0,66
FT-02745,4.87,Propia,0,0,62
FT-02746,4.15,Propia,0,0,87
FT-02747,2.23,Propia,1,0,74
FT-02748,5.35,Propia,0,0,72
FT-02749,3.07,Propia,0,0,60
FT-02750,4.64,Propia,0,0,68
FT-02751,2.62,Propia,0,0,69
FT-02752,2.69,Propia,0,0,63
FT-02753,3.15,Alquilada,0,0,60
FT-02754,2.87,Propia,0,0,92
FT-02755,3.06,Propia,1,1,63
FT-02756,7.69,Alquilada,0,0,72
FT-02757,3.97,Propia,0,0,58
FT-02758,3.84,Alquilada,1,1,33
FT-02759,2.58,Propia,0,0,68
FT-02760,2.94,Propia,0,0,48
FT-02761,3.32,Propia,0,0,68
FT-02762,4.99,Propia,0,0,51
FT-02763,4.23,Propia,0,0,72
FT-02764,3.93,Propia,0,0,75
FT-02765,2.3,Propia,0,0,71
FT-02766,3.38,Alquilada,0,1,34
FT-02767,2.24,Propia,0,0,71
FT-02768,3.66,Propia,0,0,92
FT-02769,4.33,Alquilada,0,0,76
FT-02770,4.39,Propia,0,0,95
FT-02771,4.14,Alquilada,0,0,54
FT-02772,4.2,Propia,0,0,61
FT-02773,4.08,Propia,1,0,70
FT-02774,2.42,Propia,0,0,91
FT-02775,2.38,Propia,0,0,70
FT-02776,5.17,Alquilada,0,0,66
FT-02777,5.19,Alquilada,0,0,80
FT-02778,2.67,Alquilada,0,0,83
FT-02779,4.16,Propia,0,0,65
FT-02780,4.45,Propia,1,0,65
FT-02781,3.94,Propia,0,0,92
FT-02782,5.43,Alquilada,0,0,87
FT-02783,3.05,Alquilada,1,1,48
FT-02784,3.46,Alquilada,0,0,83
FT-02785,5.45,Propia,0,0,64
FT-02786,2.44,Alquilada,0,0,73
FT-02787,2.28,Alquilada,1,1,15
FT-02788,6.32,Propia,0,0,84
FT-02789,2.33,Alquilada,0,1,40
FT-02790,1.7,Propia,1,1,55
FT-02791,2.48,Alquilada,0,0,74
FT-02792,1.67,Propia,1,1,31
FT-02793,3.03,Propia,0,0,58
FT-02794,3.55,Propia,0,0,72
FT-02795,4.42,Alquilada,0,0,67
FT-02796,2.89,Propia,0,0,84
FT-02797,2.61,Propia,0,0,50
FT-02798,3.25,Alquilada,0,0,85
FT-02799,2.78,Alquilada,1,1,48
FT-02800,4.45,Propia,0,0,71
FT-02801,3.01,Propia,0,0,82
FT-02802,3.88,Alquilada,1,1,33
FT-02803,0.86,Alquilada,0,1,46
FT-02804,2.49,Alquilada,1,1,40
FT-02805,1.75,Propia,0,0,67
FT-02806,1.07,Propia,1,1,64
FT-02807,2.85,Alquilada,0,0,63
FT-02808,5.94,Alquilada,0,0,77
FT-02809,5.16,Propia,0,0,73
FT-02810,2.73,Propia,0,0,81
FT-02811,4.89,Propia,0,0,73
FT-02812,2.18,Alquilada,0,0,68
FT-02813,5.5,Propia,0,0,67
FT-02814,2.71,Propia,0,0,67
FT-02815,5.51,Propia,0,0,58
FT-02816,2.42,Propia,0,0,79
FT-02817,2.77,Propia,0,0,75
FT-02818,6.55,Alquilada,0,0,57
FT-02819,4.61,Propia,0,0,69
FT-02820,2.86,Alquilada,0,0,70
FT-02821,1.14,Alquilada,0,1,57
FT-02822,4.26,Propia,0,0,72
FT-02823,3.62,Alquilada,1,0,72
FT-02824,4.25,Propia,0,0,83
FT-02825,5.71,Propia,0,0,73
FT-02826,5.11,Propia,0,0,80
FT-02827,4.68,Propia,0,0,58
FT-02828,2.83,Propia,0,0,61
FT-02829,2.41,Propia,0,0,58
FT-02830,3.82,Propia,0,0,69
FT-02831,5.15,Propia,0,0,74
FT-02832,1.85,Propia,0,0,91
FT-02833,3.32,Alquilada,0,0,64
FT-02834,4.58,Propia,0,0,82
FT-02835,5.99,Propia,0,0,64
FT-02836,1.51,Alquilada,0,1,48
FT-02837,2.48,Propia,1,1,55
FT-02838,3.24,Alquilada,0,0,63
FT-02839,3.94,Propia,0,0,64
FT-02840,4.69,Propia,0,0,91
FT-02841,2.1,Alquilada,0,0,67
FT-02842,2.79,Propia,0,0,84
FT-02843,3.45,Propia,1,1,36
FT-02844,2.35,Propia,1,1,48
FT-02845,5.59,Propia,0,0,73
FT-02846,2.7,Alquilada,0,0,74
FT-02847,3.08,Propia,0,0,78
FT-02848,2.38,Alquilada,0,0,69
FT-02849,3.47,Propia,1,0,56
FT-02850,3.58,Propia,0,0,65
FT-02851,3.68,Alquilada,0,0,86
FT-02852,8.09,Propia,0,0,73
FT-02853,5.13,Alquilada,0,0,68
FT-02854,2.79,Propia,1,1,48
FT-02855,4.66,Propia,0,0,87
FT-02856,3.19,Propia,0,0,71
FT-02857,7.5,Alquilada,0,0,85
FT-02858,5.21,Propia,0,0,81
FT-02859,4.96,Propia,0,0,82
FT-02860,6.06,Propia,1,0,91
FT-02861,6.82,Alquilada,0,0,74
FT-02862,2.73,Alquilada,0,0,72
FT-02863,4.88,Alquilada,1,1,56
FT-02864,4.54,Alquilada,0,0,82
FT-02865,4.32,Alquilada,0,0,65
FT-02866,6.51,Propia,0,0,84
FT-02867,2.81,Propia,0,0,90
FT-02868,3.89,Propia,0,0,48
FT-02869,3.71,Propia,1,0,59
FT-02870,4.52,Propia,0,0,64
FT-02871,1.44,Alquilada,1,1,59
FT-02872,2.44,Propia,0,1,53
FT-02873,3.74,Alquilada,0,1,54
FT-02874,6.7,Alquilada,0,0,83
FT-02875,4.69,Propia,1,0,61
FT-02876,2.71,Propia,0,0,60
FT-02877,3.21,Propia,0,0,87
FT-02878,4.96,Alquilada,0,0,74
FT-02879,4.59,Propia,0,0,86
FT-02880,4.5,Propia,0,0,65
FT-02881,7.05,Alquilada,0,0,61
FT-02882,5.51,Propia,0,0,59
FT-02883,3.43,Alquilada,0,0,82
FT-02884,3.75,Propia,0,0,85
FT-02885,3.37,Alquilada,0,0,79
FT-02886,3.75,Alquilada,1,1,42
FT-02887,7.23,Propia,0,0,80
FT-02888,4.57,Propia,1,0,80
FT-02889,2.56,Propia,0,0,51
FT-02890,6.47,Alquilada,0,0,69
FT-02891,3.06,Propia,0,0,76
FT-02892,4.29,Alquilada,0,0,85
FT-02893,4.07,Propia,0,0,72
FT-02894,2.27,Alquilada,0,0,75
FT-02895,1.89,Propia,0,0,72
FT-02896,5.15,Propia,0,0,76
FT-02897,5.93,Propia,0,0,58
FT-02898,4.39,Alquilada,0,0,66
FT-02899,8.86,Propia,0,0,48
FT-02900,3.15,Propia,0,0,68
FT-02901,2.06,Alquilada,0,0,78
FT-02902,4.62,Propia,0,0,64
FT-02903,2.79,Propia,0,0,70
FT-02904,3.89,Alquilada,0,0,77
FT-02905,5.55,Propia,0,0,100
FT-02906,3.28,Alquilada,0,0,72
FT-02907,2.38,Alquilada,1,1,39
FT-02908,5.84,Propia,0,0,71
FT-02909,3.71,Alquilada,0,0,77
FT-02910,4.62,Alquilada,0,0,73
FT-02911,4.82,Propia,0,0,68
FT-02912,3.73,Propia,0,0,71
FT-02913,3.77,Propia,0,0,87
FT-02914,5.02,Propia,1,1,55
FT-02915,3.15,Alquilada,0,0,60
FT-02916,4.54,Propia,0,0,68
FT-02917,3.18,Alquilada,0,0,63
FT-02918,3.32,Propia,0,0,83
FT-02919,2.8,Propia,0,0,65
FT-02920,6.0,Propia,0,0,82
FT-02921,2.43,Propia,1,0,84
FT-02922,7.12,Alquilada,0,0,75
FT-02923,3.81,Propia,0,0,79
FT-02924,3.44,Alquilada,0,0,67
FT-02925,2.81,Alquilada,0,0,82
FT-02926,2.2,Alquilada,0,1,50
FT-02927,3.17,Alquilada,0,0,68
FT-02928,2.78,Alquilada,0,1,49
FT-02929,3.17,Alquilada,0,0,84
FT-02930,4.66,Alquilada,0,0,92
FT-02931,3.65,Alquilada,0,0,68
FT-02932,7.33,Alquilada,0,0,72
FT-02933,4.27,Propia,0,0,60
FT-02934,2.57,Propia,0,0,72
FT-02935,3.36,Alquilada,1,0,85
FT-02936,8.31,Propia,0,0,53
FT-02937,5.22,Alquilada,0,0,73
FT-02938,3.9,Alquilada,1,0,81
FT-02939,2.25,Alquilada,1,1,74
FT-02940,2.96,Propia,0,0,71
FT-02941,2.7,Propia,0,0,83
FT-02942,2.22,Propia,0,0,64
FT-02943,5.1,Propia,0,0,64
FT-02944,4.78,Alquilada,0,0,53
FT-02945,4.15,Propia,0,0,77
FT-02946,6.28,Propia,0,0,75
FT-02947,5.04,Propia,0,0,67
FT-02948,2.37,Propia,0,0,63
FT-02949,9.89,Alquilada,0,0,72
FT-02950,0.93,Alquilada,0,1,36
FT-02951,5.31,Propia,0,0,60
FT-02952,3.97,Alquilada,0,0,52
FT-02953,4.1,Propia,0,0,54
FT-02954,2.2,Propia,0,0,57
FT-02955,1.64,Propia,0,1,10
FT-02956,4.67,Propia,0,0,72
FT-02957,3.76,Propia,0,0,74
FT-02958,2.31,Alquilada,0,0,71
FT-02959,5.29,Propia,0,0,77
FT-02960,3.7,Propia,0,0,77
FT-02961,4.08,Alquilada,0,0,77
FT-02962,2.38,Alquilada,0,0,74
FT-02963,2.11,Propia,0,0,61
FT-02964,3.27,Alquilada,1,1,57
FT-02965,6.01,Propia,0,0,67
FT-02966,5.23,Alquilada,0,0,85
FT-02967,4.97,Propia,0,0,99
FT-02968,4.28,Propia,0,0,79
FT-02969,1.77,Alquilada,1,1,53
FT-02970,1.75,Propia,0,0,85
FT-02971,8.74,Alquilada,0,0,90
FT-02972,3.69,Propia,0,0,63
FT-02973,3.24,Propia,1,0,100
FT-02974,4.05,Propia,0,0,90
FT-02975,2.8,Propia,1,0,58
FT-02976,3.37,Propia,0,0,62
FT-02977,7.06,Propia,0,0,100
FT-02978,4.46,Propia,0,0,84
FT-02979,4.82,Alquilada,0,0,66
FT-02980,4.72,Alquilada,0,1,34
FT-02981,5.73,Alquilada,0,0,81
FT-02982,5.68,Alquilada,0,0,83
FT-02983,3.66,Propia,0,0,88
FT-02984,3.97,Propia,0,0,76
FT-02985,6.06,Alquilada,0,0,76
FT-02986,3.15,Alquilada,1,1,24
FT-02987,3.51,Alquilada,0,0,63
FT-02988,3.6,Propia,0,0,62
FT-02989,3.36,Propia,1,0,71
FT-02990,4.03,Propia,0,0,77
FT-02991,3.4,Propia,0,0,57
FT-02992,4.03,Alquilada,0,0,96
FT-02993,3.08,Propia,0,0,65
FT-02994,4.49,Propia,0,0,64
FT-02995,4.72,Propia,1,0,73
FT-02996,5.0,Propia,0,0,47
FT-02997,4.75,Propia,0,0,77
FT-02998,5.58,Propia,0,0,62
FT-02999,4.14,Propia,0,0,52
FT-03000,4.01,Propia,0,0,75
FT-03001,3.22,Alquilada,0,0,75
FT-03002,5.17,Propia,1,0,94
FT-03003,3.29,Propia,0,0,75
FT-03004,2.08,Propia,0,0,75
FT-03005,3.17,Alquilada,0,0,73
FT-03006,5.3,Propia,0,0,45
FT-03007,2.87,Propia,0,1,57
FT-03008,4.33,Alquilada,0,0,72
FT-03009,8.07,Alquilada,0,0,71
FT-03010,4.5,Alquilada,0,0,64
FT-03011,2.99,Alquilada,0,0,79
FT-03012,2.89,Propia,0,0,62
FT-03013,4.75,Alquilada,0,0,81
FT-03014,6.39,Propia,0,0,77
FT-03015,4.0,Propia,0,0,88
FT-03016,4.55,Alquilada,0,0,68
FT-03017,4.63,Propia,0,0,88
FT-03018,8.19,Propia,0,0,75
FT-03019,5.46,Alquilada,0,0,72
FT-03020,5.92,Propia,0,0,64
FT-03021,2.94,Propia,0,0,77
FT-03022,3.29,Propia,0,0,68
FT-03023,3.2,Alquilada,1,0,73
FT-03024,3.68,Alquilada,0,0,82
FT-03025,4.1,Alquilada,0,0,73
FT-03026,4.44,Propia,0,0,76
FT-03027,2.46,Alquilada,0,1,32
FT-03028,3.18,Alquilada,1,0,79
FT-03029,2.73,Alquilada,0,0,66
FT-03030,4.59,Propia,0,0,69
FT-03031,5.05,Propia,1,0,75
FT-03032,3.74,Propia,0,0,96
FT-03033,2.19,Alquilada,0,0,58
FT-03034,5.44,Alquilada,0,0,75
FT-03035,3.69,Propia,0,0,88
FT-03036,2.45,Propia,1,0,80
FT-03037,3.98,Propia,0,0,72
FT-03038,2.84,Propia,1,1,49
FT-03039,3.46,Alquilada,0,0,90
FT-03040,1.57,Propia,0,0,68
FT-03041,3.62,Propia,0,0,63
FT-03042,3.26,Alquilada,1,1,45
FT-03043,4.23,Propia,0,0,89
FT-03044,4.01,Alquilada,0,0,77
FT-03045,3.36,Propia,0,0,69
FT-03046,3.29,Alquilada,0,0,76
FT-03047,6.13,Propia,0,0,74
FT-03048,4.74,Propia,0,0,68
FT-03049,4.69,Alquilada,0,0,74
FT-03050,5.34,Alquilada,0,0,64
FT-03051,3.67,Alquilada,0,0,62
FT-03052,6.7,Alquilada,0,0,79
FT-03053,4.45,Propia,0,0,69
FT-03054,4.15,Propia,0,0,73
FT-03055,4.43,Alquilada,0,0,65
FT-03056,3.76,Alquilada,0,1,36
FT-03057,3.17,Propia,1,0,68
FT-03058,5.76,Alquilada,0,0,67
FT-03059,2.65,Alquilada,0,0,68
FT-03060,2.37,Propia,1,1,35
FT-03061,3.85,Propia,0,0,88
FT-03062,2.95,Alquilada,0,0,81
FT-03063,2.2,Alquilada,0,0,69
FT-03064,2.69,Propia,0,0,66
FT-03065,2.98,Propia,0,0,53
FT-03066,4.52,Propia,0,0,66
FT-03067,3.75,Alquilada,0,0,61
FT-03068,1.75,Propia,1,1,58
FT-03069,1.74,Propia,0,0,91
FT-03070,2.64,Propia,0,0,69
FT-03071,2.8,Alquilada,0,0,57
FT-03072,4.29,Alquilada,1,0,71
FT-03073,3.13,Propia,1,0,68
FT-03074,3.55,Propia,0,0,87
FT-03075,2.71,Propia,0,0,52
FT-03076,2.64,Propia,0,0,62
FT-03077,0.85,Alquilada,0,1,36
FT-03078,5.53,Propia,0,0,56
FT-03079,2.43,Propia,0,0,79
FT-03080,0.96,Propia,1,1,38
FT-03081,5.35,Alquilada,0,0,84
FT-03082,3.36,Alquilada,0,0,72
FT-03083,4.01,Alquilada,0,0,71
FT-03084,4.4,Propia,0,0,80
FT-03085,4.96,Propia,1,0,73
FT-03086,2.8,Propia,0,0,59
FT-03087,5.16,Alquilada,0,0,67
FT-03088,4.12,Propia,0,0,55
FT-03089,2.87,Propia,0,0,63
FT-03090,4.13,Propia,0,0,49
FT-03091,2.86,Alquilada,0,0,99
FT-03092,2.97,Propia,0,1,30
FT-03093,3.41,Propia,0,0,79
FT-03094,4.21,Alquilada,0,0,64
FT-03095,4.29,Alquilada,1,0,79
FT-03096,6.02,Propia,0,0,82
FT-03097,4.04,Alquilada,1,1,50
FT-03098,4.57,Propia,0,0,72
FT-03099,2.15,Alquilada,0,0,84
FT-03100,5.47,Propia,0,0,66
FT-03101,3.46,Propia,0,0,77
FT-03102,2.71,Propia,0,0,74
FT-03103,3.96,Propia,0,1,27
FT-03104,3.12,Alquilada,0,0,53
FT-03105,6.25,Propia,0,0,70
FT-03106,4.42,Propia,0,0,70
FT-03107,4.75,Alquilada,0,0,70
FT-03108,3.97,Alquilada,0,0,85
FT-03109,2.89,Alquilada,0,0,88
FT-03110,5.06,Alquilada,0,0,80
FT-03111,4.32,Alquilada,0,0,79
FT-03112,4.3,Propia,0,0,72
FT-03113,4.09,Propia,0,0,75
FT-03114,3.65,Propia,0,0,78
FT-03115,5.07,Propia,0,0,75
FT-03116,4.71,Propia,0,0,80
FT-03117,5.26,Propia,0,0,74
FT-03118,3.7,Propia,0,0,68
FT-03119,3.6,Alquilada,0,0,76
FT-03120,3.31,Propia,0,0,70
FT-03121,4.13,Propia,0,0,89
FT-03122,2.19,Propia,0,0,68
FT-03123,8.89,Propia,0,0,100
FT-03124,3.19,Alquilada,0,0,91
FT-03125,5.95,Alquilada,0,0,61
FT-03126,3.43,Propia,0,0,87
FT-03127,2.32,Propia,1,0,72
FT-03128,4.84,Alquilada,0,0,79
FT-03129,2.69,Alquilada,1,1,66
FT-03130,4.75,Propia,0,0,64
FT-03131,6.76,Propia,0,0,68
FT-03132,5.82,Alquilada,0,0,81
FT-03133,3.09,Propia,1,1,51
FT-03134,5.08,Propia,0,0,49
FT-03135,4.5,Alquilada,0,0,84
FT-03136,3.1,Propia,0,0,77
FT-03137,5.65,Alquilada,1,0,73
FT-03138,2.61,Propia,0,0,74
FT-03139,5.52,Propia,0,0,98
FT-03140,5.11,Propia,1,0,84
FT-03141,4.16,Alquilada,0,0,64
FT-03142,3.57,Alquilada,1,1,4
FT-03143,5.06,Propia,0,0,86
FT-03144,1.96,Propia,0,0,86
FT-03145,3.03,Propia,0,0,56
FT-03146,3.99,Propia,0,0,67
FT-03147,1.88,Alquilada,0,1,48
FT-03148,3.06,Propia,0,0,80
FT-03149,3.08,Propia,0,0,63
FT-03150,4.8,Propia,0,0,90
FT-03151,2.85,Propia,0,0,87
FT-03152,3.53,Alquilada,0,0,70
FT-03153,2.61,Propia,0,0,59
FT-03154,4.07,Propia,0,0,64
FT-03155,3.72,Propia,1,0,78
FT-03156,1.9,Propia,1,0,82
FT-03157,0.99,Propia,0,1,43
FT-03158,1.1,Propia,1,0,45
FT-03159,6.08,Alquilada,0,0,80
FT-03160,3.14,Propia,0,0,51
FT-03161,4.54,Propia,0,0,50
FT-03162,2.79,Propia,0,0,84
FT-03163,6.39,Propia,0,0,60
FT-03164,2.14,Propia,0,0,76
FT-03165,5.86,Propia,0,0,74
FT-03166,4.15,Propia,0,0,64
FT-03167,2.16,Propia,0,1,69
FT-03168,6.11,Propia,0,0,67
FT-03169,4.37,Propia,0,0,74
FT-03170,6.98,Propia,0,0,69
FT-03171,6.07,Propia,0,0,67
FT-03172,4.96,Propia,0,0,66
FT-03173,5.73,Propia,0,0,63
FT-03174,4.02,Propia,0,0,82
FT-03175,2.9,Alquilada,0,0,68
FT-03176,8.41,Alquilada,0,0,61
FT-03177,4.11,Propia,0,0,69
FT-03178,4.44,Propia,0,0,67
FT-03179,2.47,Alquilada,0,0,69
FT-03180,6.24,Propia,0,0,81
FT-03181,4.4,Propia,0,0,66
FT-03182,4.8,Propia,1,0,69
FT-03183,5.02,Propia,1,0,80
FT-03184,3.11,Propia,0,0,78
FT-03185,6.18,Alquilada,0,0,65
FT-03186,4.56,Propia,0,0,84
FT-03187,1.94,Propia,0,0,83
FT-03188,5.74,Propia,0,0,82
FT-03189,3.89,Propia,0,0,76
FT-03190,3.23,Propia,0,0,71
FT-03191,2.22,Alquilada,0,0,61
FT-03192,4.73,Propia,1,1,51
FT-03193,2.04,Alquilada,0,1,67
FT-03194,5.96,Alquilada,0,0,73
FT-03195,3.31,Propia,0,0,70
FT-03196,2.38,Propia,0,0,72
FT-03197,2.21,Alquilada,0,1,32
FT-03198,6.07,Propia,0,0,91
FT-03199,3.61,Alquilada,0,0,61
FT-03200,7.47,Propia,0,0,76
FT-03201,5.72,Propia,0,0,74
FT-03202,6.25,Propia,0,0,80
FT-03203,4.77,Alquilada,0,0,92
FT-03204,4.59,Alquilada,0,0,97
FT-03205,3.25,Propia,0,0,81
FT-03206,6.86,Propia,0,0,73
FT-03207,6.45,Alquilada,0,0,69
FT-03208,6.91,Propia,0,0,100
FT-03209,4.02,Propia,0,0,65
FT-03210,3.63,Propia,0,0,82
FT-03211,5.23,Propia,0,0,70
FT-03212,3.45,Propia,0,0,58
FT-03213,4.04,Alquilada,0,0,92
FT-03214,2.02,Propia,0,0,54
FT-03215,4.45,Propia,0,0,49
FT-03216,4.95,Propia,1,0,81
FT-03217,6.3,Propia,0,0,70
FT-03218,5.3,Alquilada,0,0,78
FT-03219,5.61,Propia,0,0,73
FT-03220,7.29,Propia,0,0,80
FT-03221,3.05,Propia,0,0,70
FT-03222,2.86,Alquilada,0,0,83
FT-03223,4.34,Alquilada,0,0,83
FT-03224,2.74,Propia,0,0,90
FT-03225,4.55,Alquilada,0,0,87
FT-03226,1.23,Alquilada,1,1,53
FT-03227,2.98,Propia,0,0,81
FT-03228,2.23,Propia,0,0,78
FT-03229,4.42,Alquilada,0,0,78
FT-03230,2.52,Alquilada,0,0,58
FT-03231,4.85,Propia,0,0,81
FT-03232,5.12,Alquilada,0,0,80
FT-03233,3.17,Propia,0,0,93
FT-03234,5.37,Propia,0,0,86
FT-03235,5.16,Propia,0,0,75
FT-03236,5.82,Alquilada,0,0,72
FT-03237,3.08,Propia,0,0,62
FT-03238,1.91,Propia,1,1,53
FT-03239,5.03,Alquilada,0,0,61
FT-03240,4.32,Propia,0,0,52
FT-03241,4.46,Propia,0,0,83
FT-03242,6.38,Propia,0,0,74
FT-03243,2.38,Alquilada,1,0,76
